t_s,V_pu,delta_V_pu,V_initial_pu
5.73,0.9567310549355297,-0.0032689450682347188,0.9600000000037644
5.74,0.9567318144607324,-0.0032681855430319873,0.9600000000037644
5.75,0.9567325693738266,-0.0032674306299378397,0.9600000000037644
5.76,0.9567333200741731,-0.0032666799295912874,0.9600000000037644
5.77,0.9567340669497857,-0.003265933053978709,0.9600000000037644
5.78,0.9567348103765676,-0.003265189627196796,0.9600000000037644
5.79,0.9567355507175972,-0.0032644492861672036,0.9600000000037644
5.8,0.9567362883224649,-0.0032637116812994638,0.9600000000037644
5.81,0.9567370235266551,-0.0032629764771092695,0.9600000000037644
5.82,0.9567377566509817,-0.00326224335278269,0.9600000000037644
5.83,0.9567384880010724,-0.0032615120026919797,0.9600000000037644
5.84,0.9567392178669051,-0.0032607821368593193,0.9600000000037644
5.85,0.9567399465223935,-0.003260053481370928,0.9600000000037644
5.86,0.9567406742250244,-0.0032593257787399965,0.9600000000037644
5.87,0.9567414012155466,-0.0032585987882177703,0.9600000000037644
5.88,0.9567421277177117,-0.0032578722860526765,0.9600000000037644
5.89,0.9567428539380597,-0.003257146065704708,0.9600000000037644
5.9,0.9567435800657634,-0.003256419938000965,0.9600000000037644
5.91,0.9567443062725127,-0.0032556937312516743,0.9600000000037644
5.92,0.9567450327124537,-0.0032549672913106953,0.9600000000037644
5.93,0.9567457595221738,-0.00325424048159062,0.9600000000037644
5.94,0.9567464868207326,-0.0032535131830317976,0.9600000000037644
5.95,0.956747214709742,-0.003252785294022398,0.9600000000037644
5.96,0.956747943273486,-0.0032520567302783965,0.9600000000037644
5.97,0.9567486725790856,-0.003251327424678818,0.9600000000037644
5.98,0.9567494026767089,-0.00325059732705546,0.9600000000037644
5.99,0.9567501335998193,-0.0032498664039450897,0.9600000000037644
6.0,0.9567508653654625,-0.003249134638301898,0.9600000000037644
6.01,0.9567515979745922,-0.0032484020291722038,0.9600000000037644
6.02,0.9567523314124307,-0.003247668591333741,0.9600000000037644
6.03,0.9567530656488684,-0.0032469343548959806,0.9600000000037644
6.04,0.9567538006388879,-0.0032461993648764675,0.9600000000037644
6.05,0.9567545363230278,-0.0032454636807366377,0.9600000000037644
6.06,0.9567552726278671,-0.003244727375897316,0.9600000000037644
6.07,0.956756009466544,-0.0032439905372203537,0.9600000000037644
6.08,0.9567567467392947,-0.0032432532644697254,0.9600000000037644
6.09,0.9567574843340184,-0.0032425156697459823,0.9600000000037644
6.1,0.9567582221268659,-0.0032417778768984995,0.9600000000037644
6.11,0.9567589599828396,-0.0032410400209248458,0.9600000000037644
6.12,0.956759697756419,-0.0032403022473453946,0.9600000000037644
6.13,0.9567604352921977,-0.0032395647115667225,0.9600000000037644
6.14,0.956761172425534,-0.003238827578230352,0.9600000000037644
6.15,0.9567619089832156,-0.003238091020548839,0.9600000000037644
6.16,0.956762644784129,-0.0032373552196354183,0.9600000000037644
6.17,0.9567633796399403,-0.0032366203638241053,0.9600000000037644
6.18,0.9567641133557798,-0.003235886647984576,0.9600000000037644
6.19,0.9567648457309308,-0.003235154272833607,0.9600000000037644
6.2,0.9567655765595211,-0.003234423444243295,0.9600000000037644
6.21,0.9567663056312105,-0.0032336943725539413,0.9600000000037644
6.22,0.9567670327318804,-0.0032329672718840463,0.9600000000037644
6.23,0.956767757644318,-0.0032322423594464134,0.9600000000037644
6.24,0.9567684801488952,-0.003231519854869247,0.9600000000037644
6.25,0.9567692000242389,-0.003230799979525467,0.9600000000037644
6.26,0.9567699170478968,-0.0032300829558675748,0.9600000000037644
6.27,0.956770630996986,-0.003229369006778393,0.9600000000037644
6.28,0.9567713416488365,-0.0032286583549279158,0.9600000000037644
6.29,0.9567720487816174,-0.0032279512221470297,0.9600000000037644
6.3,0.9567727521749475,-0.0032272478288168926,0.9600000000037644
6.31,0.9567734516104948,-0.003226548393269635,0.9600000000037644
6.32,0.9567741468725534,-0.0032258531312110428,0.9600000000037644
