t_s,delta_pm_pu,Pm0_pu_sysbase
0.62,0.011726968846086526,1.1175729314683598
0.63,0.012311084397160384,1.1175729314683598
0.64,0.012903106420710833,1.1175729314683598
0.65,0.01350217440782761,1.1175729314683598
0.66,0.01410740917923104,1.1175729314683598
0.67,0.014717918397216416,1.1175729314683598
0.68,0.015332802083020625,1.1175729314683598
0.69,0.015951157803469278,1.1175729314683598
0.7,0.0165720855003341,1.1175729314683598
0.71,0.017194692107959885,1.1175729314683598
0.72,0.0178180960800471,1.1175729314683598
0.73,0.018441431821973747,1.1175729314683598
0.74,0.01906385393193749,1.1175729314683598
0.75,0.019684541138703153,1.1175729314683598
0.76,0.02030269988063489,1.1175729314683598
0.77,0.020917567517280262,1.1175729314683598
0.78,0.021528415199094424,1.1175729314683598
0.79,0.022134550401296898,1.1175729314683598
0.8,0.022735319116303717,1.1175729314683598
0.81,0.023330107687996808,1.1175729314683598
0.82,0.023918344270758125,1.1175729314683598
0.83,0.024499499917625758,1.1175729314683598
0.84,0.025073089307444178,1.1175729314683598
0.85,0.025638671124665828,1.1175729314683598
0.86,0.026195848113158508,1.1175729314683598
0.87,0.026744266810873905,1.1175729314683598
0.88,0.027283616988101292,1.1175729314683598
0.89,0.027813630799131676,1.1175729314683598
