t_s,p_oc_pu,delta_p_oc_pu,p_ref_eff_pu,p_error_pu,omega_pll_pu,Kw
0.66,0.4390145425533258,0.007513004222204483,1.099537159188652,0.6605226166353263,0.9991686674654726,10.0
0.67,0.43861763448673363,0.007116096155612296,1.099626662979506,0.6610090284927723,0.9991650873138386,10.0
0.68,0.4382127299467874,0.006711191615666103,1.0996932589161834,0.6614805289693959,0.9991624234763714,10.0
0.69,0.43780236642145276,0.006300828090331473,1.0997375144515849,0.6619351480301321,0.9991606532549554,10.0
0.7,0.43738910833483846,0.005887570003717142,1.099760114035248,0.6623710057004097,0.9991597492716089,10.0
0.71,0.4369755195780733,0.005473981246951978,1.0997618531902587,0.6627863336121854,0.9991596797054084,10.0
0.72,0.43656416087438116,0.005062622543259874,1.0997436365957975,0.6631794757214164,0.9991604083691868,10.0
0.73,0.43615758693003076,0.0046560485989094345,1.099706472229562,0.6635488852995313,0.9991618949438363,10.0
0.74,0.4357583290721041,0.004256790740982787,1.0996514591872208,0.6638931301151167,0.9991640954655299,10.0
0.75,0.43536886541664066,0.0038673270855193783,1.0995797718226783,0.6642109064060375,0.9991669629601116,10.0
0.76,0.43499158913530256,0.003490050804181256,1.0994926441841035,0.664501055048801,0.9991704480656546,10.0
0.77,0.43462878343573663,0.0031272451046153115,1.0993913568609521,0.6647625734252155,0.9991744995585806,10.0
0.78,0.4342826048939824,0.0027810665628611037,1.0992772259136911,0.6649946210197086,0.9991790647964711,10.0
0.79,0.43395507160453173,0.0024535332734104305,1.0991515923655157,0.6651965207609841,0.9991840901383982,10.0
0.8,0.43364805195242256,0.0021465136213012254,1.099015811147341,0.6653677591949183,0.9991895213871251,10.0
0.81,0.4333632523407368,0.0018617140096154697,1.0988712394453373,0.6655079871046005,0.9991953042552053,10.0
0.82,0.43310220491015583,0.0016006665790345312,1.098719225135544,0.6656170202253879,0.999201384827597,10.0
0.83,0.4328662571863906,0.0013647188552692753,1.0985610960207477,0.6656948388343571,0.9992077099921889,10.0
0.84,0.43265656484562043,0.0011550265144991637,1.0983981501642357,0.6657415853186152,0.9992142278264494,10.0
0.85,0.43247408751594496,0.0009725491848236587,1.0982316472101368,0.6657575596941918,0.9992208879446133,10.0
0.86,0.4323195867696059,0.0008180484384845859,1.0980628004411481,0.6657432136715421,0.9992276418153729,10.0
0.87,0.43219362560675256,0.0006920872756312292,1.0978927694551879,0.6656991438484353,0.9992344430548112,10.0
0.88,0.4320965691675169,0.000595030836395579,1.0977226535076,0.6656260843400831,0.9992412476927147,10.0
0.89,0.43202858688147006,0.0005270485503487123,1.0975534856729585,0.6655248987914887,0.9992480144061004,10.0
0.9,0.43198965625211777,0.00048811792099646143,1.0973862279271063,0.6653965716749886,0.9992547047159345,10.0
0.91,0.43197956833454687,0.0004780300034255797,1.0972217671771807,0.6652421988426337,0.9992612831459315,10.0
0.92,0.43199793471264686,0.0004963963815255298,1.0970609121890171,0.6650629774763703,0.999267717345458,10.0
0.93,0.4320441956954425,0.0005426573643212201,1.096904391345216,0.6648601956497733,0.9992739781792102,10.0
0.94,0.4321176295253366,0.0006160911942153032,1.0967528512029663,0.6646352216776298,0.9992800397849002,10.0
0.95,0.4322173624420227,0.0007158241109013477,1.0966068558247344,0.6643894933827117,0.9992858796000293,10.0
0.96,0.43234237954185006,0.000840841210728728,1.0964668868778986,0.6641245073360484,0.9992914783579028,10.0
0.97,0.4324915363502582,0.0009899980191368936,1.096333344477223,0.6638418081269648,0.9992968200539298,10.0
0.98,0.43266357097960484,0.001162032648483509,1.0962065487175214,0.6635429777379165,0.999301891884318,10.0
0.99,0.43285711674256216,0.0013555784114408843,1.096086741850363,0.663229625107801,0.9993066841590043,10.0
1.0,0.4330707150495817,0.0015691767184604077,1.0959740910294535,0.6629033759798718,0.9993111901918407,10.0
1.01,0.4333028284783072,0.0018012901471858819,1.0958686915829474,0.6625658631046404,0.9993154061697008,10.0
1.02,0.43355185388859785,0.002050315557476526,1.095770570745743,0.6622187168571451,0.999319331003189,10.0
1.03,0.43381613549347237,0.0023145971623510764,1.0956796918018743,0.6618635563084019,0.9993229661609437,10.0
1.04,0.43409397779228387,0.0025924394611625654,1.0955959585814588,0.661501980789175,0.9993263154897605,10.0
1.05,0.4343836582658754,0.002882119934754093,1.0955192202427053,0.6611355619768299,0.9993293850233106,10.0
1.06,0.4346834397474956,0.0031819014163743447,1.0954492762877572,0.6607658365402616,0.9993321827815085,10.0
1.07,0.4349915823804903,0.003490044049368988,1.0953858817419082,0.6603942993614178,0.9993347185633424,10.0
1.08,0.4353063550905118,0.0038048167593905074,1.0953287524487694,0.6600223973582575,0.999337003735068,10.0
1.09,0.4356260465083714,0.00412450817725007,1.0952775704175048,0.6596515239091335,0.9993390510163186,10.0
1.1,0.4359489752863072,0.004447436955185917,1.0952319891769164,0.6592830138906093,0.9993408742659421,10.0
1.11,0.4362734997594811,0.004771961428359788,1.0951916390817356,0.6589181393222546,0.9993424882697494,10.0
1.12,0.43659802691062594,0.0050964885795046315,1.0951561325250214,0.6585581056143955,0.9993439085320179,10.0
1.13,0.43692102059918275,0.00541948226806141,1.0951250690130327,0.6582040484138499,0.9993451510724974,10.0
1.14,0.4372410090288255,0.0057394706977042095,1.0950980400611057,0.6578570310322802,0.9993462322305745,10.0
1.15,0.43755659143161435,0.006055053100493051,1.095074633874835,0.6575180424432207,0.9993471684780253,10.0
1.16,0.4378664439516532,0.006364905620531896,1.0950544397837296,0.6571879958320763,0.9993479762416696,10.0
1.17,0.4381693247286806,0.006667786397559286,1.0950370523992643,0.6568677276705838,0.9993486717370482,10.0
1.18,0.43846407816852234,0.006962539837401007,1.0950220754721407,0.6565579973036181,0.9993492708141332,10.0
1.19,0.4387496384196941,0.007248100088572775,1.0950091254296441,0.6562594870099498,0.999349788815833,10.0
1.2,0.4390250320504651,0.007523493719343792,1.0949978345747482,0.6559728025242831,0.9993502404500287,10.0
1.21,0.43928937995900313,0.00778784162788185,1.0949878539372566,0.6556984739782534,0.9993506396755285,10.0
1.22,0.4395418985208787,0.008040360189757415,1.0949788557654547,0.6554369572445761,0.9993509996024006,10.0
1.23,0.43978190001538414,0.008280361684262843,1.0949705356568011,0.655188635641417,0.9993513324067467,10.0
1.24,0.44000879234983703,0.008507254018715682,1.0949626143242788,0.6549538219744416,0.9993516492600477,10.0
1.25,0.44022207812046954,0.008720539789348227,1.0949548390015653,0.6547327608810958,0.9993519602729561,10.0
1.26,0.44042135305187685,0.008919814720755525,1.0949469844940127,0.6545256314421358,0.9993522744532582,10.0
1.27,0.44060630384591715,0.00910476551479586,1.0949388538810059,0.6543325500350887,0.9993525996777786,10.0
1.28,0.4407767054961297,0.009275167165008355,1.0949302788847473,0.6541535733886175,0.9993529426776289,10.0
1.29,0.44093241810727063,0.009430879776149328,1.0949211199175097,0.653988701810239,0.9993533090363185,10.0
1.3,0.4410733832675132,0.009571844936391878,1.0949112658232334,0.6538378825557202,0.9993537032000894,10.0
1.31,0.44119962003013463,0.009698081699013355,1.0949006333342228,0.6537010133040883,0.9993541284996499,10.0
1.32,0.4413112205468104,0.009809682215689106,1.0948891662599818,0.6535779457131713,0.9993545871826195,10.0
1.33,0.4414083454140794,0.0099068070829581,1.094876834433401,0.6534684890193215,0.9993550804556827,10.0
1.34,0.44149121877437264,0.009989680443251287,1.094863632433331,0.6533724136589584,0.9993556085356855,10.0
1.35,0.4415601232323489,0.010058584901227597,1.0948495781108591,0.6532894548785103,0.9993561707085844,10.0
1.36,0.44161539463323585,0.010113856302114504,1.0948347109423326,0.6532193163090968,0.9993567653953255,10.0
1.37,0.4416574167510469,0.010155878419925601,1.0948190902333081,0.6531616734822612,0.9993573902236864,10.0
1.38,0.4416866159398365,0.010185077608715173,1.0948027932007014,0.653116177260865,0.9993580421049907,10.0
1.39,0.4417034557904065,0.010201917459285172,1.0947859129566628,0.6530824571662563,0.9993587173147523,10.0
1.4,0.44170843183840874,0.010206893507287396,1.0947685564198482,0.6530601245814396,0.9993594115762249,10.0
1.41,0.44170206636494386,0.010200528033822535,1.0947508421783347,0.6530487758133908,0.9993601201458854,10.0
1.42,0.44168490332846355,0.010183364997342284,1.0947328983278841,0.6530479949994206,0.9993608378999034,10.0
1.43,0.441657503463845,0.010155965132723682,1.0947148603085137,0.6530573568446688,0.9993615594206783,10.0
1.44,0.4416204395804464,0.010118901249325093,1.094696868760927,0.6530764291804807,0.9993622790825817,10.0
1.45,0.44157429208912713,0.010072753758005835,1.0946790674238054,0.6531047753346783,0.9993629911360666,10.0
1.46,0.44151964478245065,0.010018106451329339,1.0946616010907704,0.65314195630832,0.9993636897893879,10.0
1.47,0.4414570808905905,0.009955542559469177,1.0946446136450976,0.6531875327545071,0.9993643692872148,10.0
1.48,0.4413871794305902,0.00988564109946886,1.0946282461883436,0.6532410667577534,0.9993650239854851,10.0
1.49,0.441310511863315,0.00980897353219369,1.0946126352774208,0.6533021234141058,0.9993656484219219,10.0
1.5,0.4412276390683735,0.009726100737252157,1.0945979112828732,0.6533702722144997,0.9993662373817038,10.0
1.51,0.4411391086449338,0.009637570313812504,1.094584196880024,0.6534450882350903,0.9993667859578178,10.0
1.52,0.44104545254015076,0.00954391420902942,1.0945716056813544,0.6535261531412035,0.9993672896057646,10.0
1.53,0.44094718500766766,0.009445646676546349,1.0945602410190296,0.653613056011362,0.9993677441922576,10.0
1.54,0.44084480089017586,0.00934326255905454,1.094550194881721,0.6537053939915451,0.9993681460377499,10.0
1.55,0.44073877422315527,0.009237235892033948,1.0945415470116655,0.6538027727885101,0.9993684919525522,10.0
1.56,0.44062955714727775,0.00912801881615643,1.0945343641621788,0.6539048070149012,0.9993687792665317,10.0
1.57,0.44051757912163725,0.009016040790515928,1.0945286995184957,0.6540111203968585,0.999369005852279,10.0
1.58,0.44040324642093565,0.008901708089814317,1.0945245922791718,0.6541213458582363,0.9993691701418519,10.0
1.59,0.44028694190191353,0.008785403570792171,1.0945220673963767,0.6542351254944632,0.9993692711371637,10.0
1.6,0.44016902502279476,0.008667486691673457,1.0945211354720483,0.6543521104492537,0.9993693084141367,10.0
1.61,0.44004983209318704,0.008548293762065732,1.0945217928026987,0.6544719607095115,0.9993692821209108,10.0
1.62,0.4399296767383171,0.00842813840719579,1.0945240215691516,0.6545943448308346,0.9993691929702526,10.0
1.63,0.4398088505517779,0.00830731222065655,1.0945277901609274,0.6547189396091494,0.9993690422265817,10.0
1.64,0.4396876239189955,0.008186085587874184,1.0945330536294828,0.6548454297104873,0.9993688316878394,10.0
1.65,0.4395662469858776,0.008064708654756277,1.09453975425909,0.6549735072732124,0.9993685636626551,10.0
1.66,0.4394449507511052,0.007943412419983885,1.0945478222459541,0.6551028714948491,0.9993682409431806,10.0
1.67,0.43932394826082344,0.007822409929702179,1.094557176475772,0.6552332282149487,0.9993678667739879,10.0
1.68,0.43920343588087113,0.0077018975497498265,1.094567725386944,0.6553642895060727,0.999367444817541,10.0
1.69,0.4390835946274796,0.007582056296358328,1.0945793679096467,0.6554957732821671,0.9993669791166329,10.0
1.7,0.43896459153397027,0.00746305320284896,1.0945919944681348,0.6556274029341648,0.9993664740542935,10.0
1.71,0.4388465810339118,0.007345042702790505,1.0946054880347906,0.6557589070008788,0.9993659343116271,10.0
1.72,0.43872970634146297,0.007228168010341644,1.0946197252240568,0.6558900188825939,0.9993653648240566,10.0
1.73,0.4386141008119859,0.007112562480864539,1.0946345774150272,0.6560204766030412,0.9993647707364177,10.0
1.74,0.43849988926500855,0.006998350933887244,1.0946499118905264,0.6561500226255178,0.9993641573573977,10.0
1.75,0.4383871892559844,0.0068856509248631115,1.094665592982348,0.6562784037263635,0.9993635301137248,10.0
1.76,0.43827611228237434,0.006774573951253005,1.0946814832114542,0.6564053709290798,0.9993628945045606,10.0
1.77,0.4381667649123024,0.006665226581181047,1.0946974444131556,0.6565306795008534,0.9993622560564925,10.0
1.78,0.43805924982575595,0.006557711494634594,1.0947133388375938,0.6566540890118381,0.999361620279515,10.0
1.79,0.43795366675901504,0.006452128427893737,1.0947290302165649,0.6567753634575497,0.9993609926243562,10.0
1.8,0.4378501133458107,0.006348575014689389,1.0947443847881775,0.6568942714423669,0.9993603784414917,10.0
1.81,0.43774868584923954,0.006247147518118246,1.0947592722721267,0.6570105864228871,0.9993597829421337,10.0
1.82,0.4376494797809191,0.006147941449797812,1.0947735667882053,0.6571240870072862,0.9993592111614906,10.0
1.83,0.4375525904048286,0.006051052073707263,1.094787147712715,0.6572345573078863,0.9993586679245102,10.0
1.84,0.437458113125132,0.0059565747940106915,1.094799900466719,0.657341787341587,0.99935815781435,10.0
1.85,0.4373661437585571,0.0058646054274357545,1.0948117172327552,0.6574455734741981,0.9993576851437085,10.0
1.86,0.4372767786932581,0.005775240362136775,1.0948224975952847,0.6575457189020266,0.9993572539292074,10.0
1.87,0.4371901149374613,0.0056885766063400145,1.0948321491034423,0.6576420341659811,0.9993568678688811,10.0
1.88,0.43710625006218257,0.00560471173106122,1.0948405877527638,0.6577343376905812,0.9993565303229082,10.0
1.89,0.4370252820435705,0.005523743712449177,1.0948477383862627,0.6578224563426923,0.9993562442975683,10.0
1.9,0.4369473090111935,0.005445770680072175,1.094853535013008,0.6579062260018144,0.9993560124324984,10.0
1.91,0.4368724289095767,0.005370890578455418,1.0948579210457903,0.6579854921362134,0.9993558369911872,10.0
1.92,0.4368007390808892,0.005299200749767863,1.094860849458565,0.6580601103776759,0.9993557198546762,10.0
1.93,0.436732335777439,0.005230797446317636,1.094862282864754,0.6581299470873151,0.9993556625184287,10.0
1.94,0.436667313612872,0.005165775281750646,1.0948621935202434,0.6581948799073716,0.999355666092209,10.0
1.95,0.43660576496172204,0.005104226630600712,1.0948605632522377,0.6582547982905155,0.9993557313029292,10.0
1.96,0.4365477793166387,0.0050462409855174,1.0948573833192021,0.6583096040025636,0.9993558585002507,10.0
1.97,0.43649344261351364,0.004991904282392308,1.0948526542041295,0.658359211590616,0.9993560476648536,10.0
1.98,0.43644283653389937,0.004941298202778081,1.0948463853468235,0.6584035488129241,0.9993562984191459,10.0
1.99,0.43639603779470676,0.00489449946358549,1.0948385948190902,0.6584425570243834,0.9993566100402551,10.0
2.0,0.4363531174348555,0.004851579103734218,1.0948293089477465,0.6584761915128912,0.9993569814751089,10.0
2.01,0.43631414010764746,0.00481260177652614,1.0948185618913757,0.6585044217837283,0.9993574113573638,10.0
2.02,0.43627916338864914,0.0047776250575277835,1.0948063951750575,0.6585272317864086,0.9993578980260165,10.0
2.03,0.43624823710667704,0.004746698775555712,1.0947928571896748,0.658544620082998,0.9993584395454318,10.0
2.04,0.4362214027064346,0.004719864375313303,1.0947780026606044,0.6585565999541696,0.9993590337265946,10.0
2.05,0.4361986926504101,0.004697154319288804,1.0947618920914444,0.6585631994410341,0.999359678149361,10.0
2.06,0.4361801298658702,0.004678591534748838,1.0947445911887923,0.658564461322922,0.9993603701854671,10.0
2.07,0.4361657272446594,0.004664188913538095,1.0947261702726592,0.6585604430279997,0.9993611070221124,10.0
2.08,0.4361554871995053,0.004653948868383977,1.0947067036786817,0.6585512164791764,0.9993618856858716,10.0
2.09,0.436149401283299,0.004647862952177676,1.0946862691565515,0.6585368678732525,0.9993627030667567,10.0
2.1,0.436147449873576,0.00464591154245469,1.094664947270139,0.6585174973965631,0.9993635559422132,10.0
2.11,0.43614960192731533,0.0046480635961940525,1.09464282080349,0.6584932188761747,0.9993644410008792,10.0
2.12,0.43615581480651283,0.004654276475391487,1.0946199741775182,0.6584641593710054,0.999365354865918,10.0
2.13,0.4361660341783492,0.004664495847227895,1.0945964928811727,0.6584304587028236,0.9993662941177719,10.0
2.14,0.436180193988778,0.004678655657656707,1.0945724629210634,0.6583922689322854,0.9993672553161762,10.0
2.15,0.4361982165120339,0.004696678180912613,1.0945479702928695,0.6583497537808356,0.999368235021304,10.0
2.16,0.4362200124732538,0.0047184741421324745,1.0945231004776326,0.658303088004379,0.9993692298139134,10.0
2.17,0.436245481245523,0.004743942914401681,1.0944979379657327,0.6582524567202097,0.9993702363143895,10.0
2.18,0.4362745111172785,0.004772972786157151,1.0944725658107046,0.6581980546934263,0.9993712512005906,10.0
2.19,0.43630697962984016,0.004805441298718847,1.0944470652151435,0.6581400855853033,0.9993722712244131,10.0
2.2,0.4363427539805427,0.004841215649421376,1.0944215151500538,0.6580787611695113,0.9993732932270166,10.0
2.21,0.43638169148877937,0.004880153157658072,1.0943959920089203,0.658014300520141,0.9993743141526619,10.0
2.22,0.43642364012160145,0.004922101790480154,1.0943705692976242,0.6579469291760228,0.9993753310611139,10.0
2.23,0.43646843907327587,0.004966900742154591,1.094345317360261,0.657876878286985,0.9993763411386084,10.0
2.24,0.4365159193958168,0.005014381064695505,1.0943203031416078,0.6578043837457909,0.9993773417073545,10.0
2.25,0.4365659046740116,0.005064366342890245,1.094295589985522,0.6577296853115105,0.9993783302335979,10.0
2.26,0.43661821174121757,0.005116673410096244,1.0942712374694126,0.657653025728195,0.9993793043342423,10.0
2.27,0.4366726514294127,0.005171113098291392,1.0942473012735718,0.657574649844159,0.9993802617820758,10.0
2.28,0.436729029348725,0.0052274910176036355,1.0942238330846579,0.6574948037359328,0.9993812005096324,10.0
2.29,0.43678714669071417,0.005285608359592858,1.0942008805321741,0.6574137338414598,0.9993821186117318,10.0
2.3,0.43684680104948354,0.005345262718362195,1.0941784871561058,0.6573316861066222,0.9993830143467746,10.0
2.31,0.43690778725552615,0.005406248924404863,1.0941566924047206,0.6572489051491943,0.99938388613683,10.0
2.32,0.436969898216218,0.005468359885096735,1.0941355316600205,0.6571656334438025,0.999384732566618,10.0
2.33,0.43703292575792013,0.005531387426798784,1.0941150362895922,0.657082110531672,0.9993855523814351,10.0
2.34,0.43709666146409165,0.005595123132970361,1.0940952337222147,0.6569985722581231,0.9993863444841301,10.0
2.35,0.43716089750439213,0.00565935917327078,1.0940761475456267,0.6569152500412345,0.9993871079311938,10.0
2.36,0.4372254274498336,0.005723889118712321,1.0940577976236843,0.6568323701738507,0.9993878419280714,10.0
2.37,0.4372900470691615,0.005788508738040185,1.0940402002312635,0.6567501531621021,0.9993885458237682,10.0
2.38,0.4373545551022775,0.005853016771156182,1.0940233682040346,0.6566688131017572,0.9993892191048575,10.0
2.39,0.43741875400619296,0.0059172156750716375,1.0940073111014104,0.6565885570952175,0.9993898613889624,10.0
2.4,0.4374824506701827,0.0059809123390613846,1.0939920353799113,0.6565095847097285,0.9993904724178223,10.0
2.41,0.4375454570961115,0.006043918764990114,1.0939775445751996,0.6564320874790882,0.9993910520500108,10.0
2.42,0.4376075910412898,0.006106052710168524,1.093963839490271,0.6563562484489812,0.999391600253408,10.0
2.43,0.43766867662064907,0.0061671382895277654,1.0939509183880307,0.6562822417673817,0.9993921170974975,10.0
2.44,0.4377285448660593,0.006227006534937963,1.093938777186119,0.6562102323200598,0.9993926027455741,10.0
2.45,0.4377870342409122,0.006285495909790897,1.0939274096520946,0.6561403754111823,0.999393057446935,10.0
2.46,0.43784399110753325,0.006342452776411898,1.0939168075974675,0.6560728164899344,0.99939348152912,10.0
2.47,0.4378992701473338,0.006397731816212474,1.0939069610686034,0.6560076909212694,0.9993938753902746,10.0
2.48,0.43795273473129237,0.006451196400171053,1.093897858533374,0.6559451238020817,0.9993942394916838,10.0
2.49,0.4380042572417457,0.006502718910624357,1.0938894870619036,0.6558852298201581,0.9993945743505426,10.0
2.5,0.4380537193435465,0.0065521810124251605,1.093881832500463,0.6558281131569164,0.9993948805330002,10.0
2.51,0.43810101220650927,0.006599473875387945,1.0938748796372448,0.6557738674307356,0.9993951586475289,10.0
2.52,0.43814603667777696,0.006644498346655633,1.0938686123593055,0.6557225756815288,0.9993954093386466,10.0
2.53,0.43818870340618216,0.006687165075060831,1.093863013799798,0.6556743103936159,0.9993956332810269,10.0
2.54,0.43822893291871956,0.006727394587598199,1.0938580664749464,0.6556291335562269,0.999395831174021,10.0
2.55,0.43826665565122414,0.006765117320102851,1.093853752410282,0.6555870967590579,0.9993960037366074,10.0
2.56,0.43830181193354933,0.006800273602428024,1.0938500532558764,0.6555482413223271,0.9993961517027837,10.0
2.57,0.43833435193259296,0.006832813601471666,1.0938469503903268,0.6555125984577337,0.9993962758174058,10.0
2.58,0.4383642355533552,0.006862697222233889,1.0938444250135027,0.6554801894601475,0.9993963768324786,10.0
2.59,0.4383914323017514,0.006889893970630105,1.0938424582280781,0.6554510259263268,0.9993964555038957,10.0
2.6,0.4384159211102946,0.006914382779173327,1.0938410311101034,0.6554251099998086,0.9993965125886146,10.0
2.61,0.43843769012948114,0.006936151798359839,1.093840124768861,0.6554024346393796,0.9993965488422644,10.0
2.62,0.4384567364877789,0.006955198156657582,1.0938397203964028,0.6553829839086237,0.9993965650171626,10.0
2.63,0.43847306602173153,0.006971527690610207,1.0938397993073081,0.6553667332855767,0.9993965618607265,10.0
2.64,0.43848669298030646,0.006985154649185134,1.0938403429691304,0.6553536499888237,0.9993965401142536,10.0
2.65,0.4384976397046431,0.006996101373521832,1.0938413330242438,0.6553436933196007,0.999396500512049,10.0
2.66,0.4385059362872267,0.007004397956105393,1.093842751303715,0.6553368150164881,0.9993964437808701,10.0
2.67,0.43851162021241014,0.007010081881288871,1.0938445798339704,0.6553329596215604,0.9993963706396599,10.0
2.68,0.43851473598104196,0.007013197649920644,1.093846800836975,0.6553320648559331,0.9993962817995398,10.0
2.69,0.43851533472240906,0.007013796391287736,1.0938493967247644,0.6553340620023556,0.9993961779640282,10.0
2.7,0.43851347379513106,0.007011935464009722,1.0938523500891115,0.6553388762939805,0.9993960598294542,10.0
2.71,0.43850921638061446,0.007007678049493133,1.0938556436871218,0.6553464273065075,0.9993959280855339,10.0
2.72,0.43850263107041176,0.007001092739290468,1.0938592604236184,0.6553566293532067,0.999395783416074,10.0
2.73,0.43849379145070694,0.006992253119585662,1.0938631833310466,0.6553693918803395,0.9993956264997769,10.0
2.74,0.4384827756855886,0.006981237354467245,1.0938673955477431,0.6553846198621546,0.9993954580111091,10.0
2.75,0.43846966610127097,0.006968127770149657,1.0938718802952772,0.6554022141940061,0.9993952786212077,10.0
2.76,0.43845454877353696,0.006953010442415603,1.09387662085559,0.6554220720820529,0.9993950889987951,10.0
2.77,0.438437513119666,0.006935974788544712,1.0938816005486174,0.6554440874289514,0.999394889811074,10.0
2.78,0.4384186514971279,0.006917113166006533,1.0938868027110293,0.6554681512139013,0.9993946817245776,10.0
2.79,0.43839805880998367,0.00689652047886235,1.0938922106766493,0.6554941518666656,0.9993944654059528,10.0
2.8,0.4383758321248674,0.006874293793746074,1.0938978077591084,0.655521975634241,0.9993942415226544,10.0
2.81,0.4383520702973573,0.006850531966235993,1.093903577237165,0.6555515069398078,0.9993940107435322,10.0
2.82,0.43832687361009964,0.006825335278978337,1.0939095023431586,0.655582628733059,0.9993937737392924,10.0
2.83,0.43830034342346363,0.0067988050923423315,1.093915566254855,0.6556152228313914,0.9993935311828246,10.0
2.84,0.438272581839497,0.0067710435083757105,1.093921752091093,0.6556491702515962,0.9993932837493751,10.0
2.85,0.4382436913799139,0.006742153048792635,1.0939280429113125,0.6556843515313986,0.9993930321165663,10.0
2.86,0.43821377467850636,0.006712236347385034,1.093934421719245,0.6557206470407388,0.9993927769642489,10.0
2.87,0.4381829341884172,0.0066813958572959,1.0939408714707948,0.6557579372823776,0.999392518974187,10.0
2.88,0.4381512719045026,0.006649733573381282,1.0939473750861577,0.6557961031816553,0.9993922588295725,10.0
2.89,0.43811888910088964,0.006617350769768306,1.0939539154661666,0.655835026365277,0.9993919972143721,10.0
2.9,0.43808588608381366,0.006584347752692391,1.093960475512796,0.6558745894289822,0.999391734812507,10.0
2.91,0.43805236195954933,0.0065508236284280395,1.0939670381536588,0.6559146761941095,0.9993914723068724,10.0
2.92,0.4380184144174382,0.006516876086316875,1.0939735863703444,0.6559551719529062,0.999391210378205,10.0
2.93,0.4379841395275394,0.0064826011964180886,1.0939801032303604,0.655995963702821,0.9993909497038044,10.0
2.94,0.4379496315528502,0.006448093221728916,1.0939865719224326,0.6560369403695824,0.9993906909561215,10.0
2.95,0.4379149827754328,0.0064134444443115085,1.093992975794797,0.6560779930193644,0.9993904348012268,10.0
2.96,0.43788028333628787,0.006378745005166573,1.093999298396232,0.656119015059944,0.9993901818971695,10.0
2.97,0.437845621088214,0.006344082757092709,1.0940055235193977,0.6561599024311839,0.9993899328922429,10.0
2.98,0.43781108146147807,0.00630954313035673,1.0940116352461045,0.6562005537846265,0.9993896884231747,10.0
2.99,0.43777674734132466,0.006275209010203341,1.094017617994142,0.6562408706528172,0.9993894491132531,10.0
3.0,0.4377426989572611,0.006241160626139768,1.0940234565651956,0.6562807576079347,0.9993892155704109,10.0
3.01,0.43770901378304344,0.006207475451922109,1.0940291361934515,0.6563201224104082,0.9993889883852808,10.0
3.02,0.4376757664472493,0.006174228116127978,1.094034642594439,0.6563588761471896,0.9993887681292413,10.0
3.03,0.43764302865353344,0.006141490322412112,1.0940399620136867,0.6563969333601533,0.9993885553524713,10.0
3.04,0.43761086911009084,0.006109330778969491,1.0940450812747655,0.6564342121646746,0.9993883505820281,10.0
3.05,0.437579353468005,0.006077815136883678,1.0940499878262564,0.6564706343582514,0.9993881543199685,10.0
3.06,0.43754854426750167,0.006047005936380318,1.0940546697873221,0.6565061255198203,0.9993879670415259,10.0
3.07,0.43751850089215677,0.006016962561035463,1.0940591159913486,0.6565406150991919,0.9993877891933649,10.0
3.08,0.4374892795300121,0.005987741198890762,1.0940633160274666,0.6565740364974545,0.9993876211919202,10.0
3.09,0.4374609331417346,0.005959394810613306,1.0940672602794044,0.6566063271376698,0.9993874634218426,10.0
3.1,0.4374335114348226,0.005931973103701342,1.094070939961525,0.6566374285267023,0.9993873162345578,10.0
3.11,0.4374070608440803,0.005905522512959042,1.0940743471515972,0.6566672863075169,0.9993871799469549,10.0
3.12,0.43738162451741813,0.005880086186296805,1.0940774748201796,0.6566958503027617,0.9993870548402116,10.0
3.13,0.43735724230728373,0.005855703976162454,1.0940803168562179,0.6567230745489341,0.99938694115877,10.0
3.14,0.4373339507668525,0.00583241243573119,1.0940828680888215,0.6567489173219689,0.9993868391094659,10.0
3.15,0.43731178315134595,0.005810244820224612,1.0940851243048926,0.6567733411535465,0.999386748860823,10.0
3.16,0.43729076942371997,0.005789231092598676,1.0940870822625968,0.6567963128388767,0.999386670542515,10.0
3.17,0.4372709362650318,0.005769397933910494,1.0940887397004966,0.6568178034354649,0.9993866042449989,10.0
3.18,0.43725230708907686,0.005750768757955544,1.0940900953422934,0.6568377882532164,0.999386550019327,10.0
3.19,0.43723490206119503,0.005733363730073695,1.0940911488972151,0.65685624683602,0.9993865078771302,10.0
3.2,0.4372187381214744,0.005717199790353059,1.0940919010558927,0.6568731629344183,0.999386477790783,10.0
3.21,0.4372038290118029,0.005702290680681588,1.094092353481991,0.6568885244701883,0.9993864596937392,10.0
3.22,0.4371901853073223,0.005688646976200978,1.0940925087993914,0.6569023234920693,0.9993864534810432,10.0
3.23,0.4371778144516859,0.0056762761205645445,1.0940923705752914,0.6569145561236056,0.9993864590100071,10.0
3.24,0.4371667207967153,0.005665182465593994,1.0940919432991025,0.6569252225023873,0.9993864761010547,10.0
3.25,0.43715690564589094,0.0056553673147695955,1.0940912323575178,0.656934326711627,0.999386504538718,10.0
3.26,0.4371483673022975,0.005646828971176203,1.0940902440057159,0.6569418767034182,0.9993865440727902,10.0
3.27,0.4371411011204447,0.005639562789323388,1.09408898533511,0.6569478842146652,0.9993865944196144,10.0
3.28,0.43713509956260854,0.005633561231487207,1.0940874642376563,0.6569523646750479,0.9993866552635126,10.0
3.29,0.43713035225919294,0.005628813928071581,1.0940856893671562,0.6569553371079632,0.9993867262583326,10.0
